# anchor t_raw_s=75353.853189448 utc=2026-08-25T17:43:12.738120+00:00
# cmd=dcgmi dmon -i -1 -e 155,150,100,101,203,204,252 -d 1000
75353.858021	#Entity         POWER             TMPTR        SMCLK        MMCLK        GPUTL             MCUTL             FBUSD
75353.858121	ID               W                 C
75353.865935	GPU 0           27.876            39           210          405          0                 0                 0
75353.865959	GPU 1           16.665            38           210          405          0                 0                 0
75353.865965	GPU 2           28.938            41           210          405          0                 0                 0
75353.865970	GPU 3           103.729           57           420          5001         0                 0                 0
75353.865975	GPU 4           25.127            38           210          405          0                 0                 0
75354.870075	GPU 0           26.683            38           210          405          0                 0                 0
75354.870123	GPU 1           15.802            37           210          405          0                 0                 0
75354.870127	GPU 2           28.103            40           210          405          0                 0                 0
75354.870130	GPU 3           74.893            53           240          810          0                 0                 0
75354.870134	GPU 4           24.232            37           210          405          0                 0                 0
75355.871830	GPU 0           26.466            38           210          405          0                 0                 0
75355.871865	GPU 1           15.708            37           210          405          0                 0                 0
75355.871871	GPU 2           27.924            40           210          405          0                 0                 0
75355.871876	GPU 3           43.793            52           210          405          0                 0                 0
75355.871882	GPU 4           24.074            37           210          405          0                 0                 0
75356.872952	GPU 0           26.591            38           210          405          0                 0                 0
75356.872977	GPU 1           15.649            37           210          405          0                 0                 0
75356.872983	GPU 2           27.908            40           210          405          0                 0                 0
75356.872988	GPU 3           35.004            52           210          405          0                 0                 0
75356.872993	GPU 4           24.224            37           210          405          0                 0                 0
75357.874280	GPU 0           26.772            38           210          405          0                 0                 0
75357.874308	GPU 1           15.568            37           210          405          0                 0                 0
75357.874312	GPU 2           28.009            40           210          405          0                 0                 0
75357.874315	GPU 3           31.396            51           210          405          0                 0                 0
75357.874319	GPU 4           24.420            37           210          405          0                 0                 0
75358.876136	GPU 0           27.250            39           210          405          0                 0                 3
75358.876163	GPU 1           18.551            38           210          405          0                 0                 3
75358.876169	GPU 2           28.087            40           210          405          0                 0                 3
75358.876174	GPU 3           38.321            53           1725         9501         1                 0                 1065
75358.876179	GPU 4           24.324            37           210          405          0                 0                 3
75359.877466	GPU 0           38.473            39           210          405          0                 0                 3
75359.877516	GPU 1           26.176            38           210          405          0                 0                 3
75359.877523	GPU 2           35.445            41           210          405          0                 0                 3
75359.877528	GPU 3           315.544           68           1455         9501         100               20                1065
75359.877533	GPU 4           31.065            38           210          405          0                 0                 3
75360.878711	GPU 0           38.412            39           210          405          0                 0                 3
75360.878738	GPU 1           17.436            38           210          405          0                 0                 3
75360.878745	GPU 2           36.550            41           210          405          0                 0                 3
